after size,drift size,drifted features types,total drift type,count,after accuracy decrease,after retrain accuracy increase,before after retrain accuracy increase,STAT_SFLDT fix accuracy increase,STAT_SFLDT wasted effort,BARINEL fix accuracy increase,BARINEL wasted effort,BARINEL_Paths_After fix accuracy increase,BARINEL_Paths_After wasted effort,STAT_BARINEL_Paths_After fix accuracy increase,STAT_BARINEL_Paths_After wasted effort,BARINEL_Paths_Difference fix accuracy increase,BARINEL_Paths_Difference wasted effort,STAT_BARINEL_Paths_Difference fix accuracy increase,STAT_BARINEL_Paths_Difference wasted effort,BARINEL_Features fix accuracy increase,BARINEL_Features wasted effort,BARINEL_Features_Paths_After fix accuracy increase,BARINEL_Features_Paths_After wasted effort,BARINEL_Features_Paths_Difference fix accuracy increase,BARINEL_Features_Paths_Difference wasted effort,SFLDT_Features fix accuracy increase,SFLDT_Features wasted effort,fuzzy participation STAT_SFLDT fix accuracy increase,fuzzy participation STAT_SFLDT wasted effort,fuzzy participation BARINEL fix accuracy increase,fuzzy participation BARINEL wasted effort,fuzzy participation BARINEL_Paths_After fix accuracy increase,fuzzy participation BARINEL_Paths_After wasted effort,fuzzy participation STAT_BARINEL_Paths_After fix accuracy increase,fuzzy participation STAT_BARINEL_Paths_After wasted effort,fuzzy participation BARINEL_Paths_Difference fix accuracy increase,fuzzy participation BARINEL_Paths_Difference wasted effort,fuzzy participation STAT_BARINEL_Paths_Difference fix accuracy increase,fuzzy participation STAT_BARINEL_Paths_Difference wasted effort,fuzzy participation BARINEL_Features fix accuracy increase,fuzzy participation BARINEL_Features wasted effort,fuzzy participation BARINEL_Features_Paths_After fix accuracy increase,fuzzy participation BARINEL_Features_Paths_After wasted effort,fuzzy participation BARINEL_Features_Paths_Difference fix accuracy increase,fuzzy participation BARINEL_Features_Paths_Difference wasted effort,fuzzy participation SFLDT_Features fix accuracy increase,fuzzy participation SFLDT_Features wasted effort
9,3,"numeric, binary, binary",mixed,5686,229355.8442,247957.6623,147282.4242,,,,,,,,,,,,,,,,,,,,,114120.8658,49308,24480.69264,3080,17796.19048,1047,132195.7576,144,16286.66667,1008,139546.2338,69,67313.39827,2189,67410.54113,2167,25514.26407,2928,225292.619,145
9,3,"numeric, binary, numeric",mixed,433,27734.28571,8555.238095,10320,,,,,,,,,,,,,,,,,,,,,-3200,4427,-551.4285714,244,-1985.714286,143,-3232.380952,218,727.6190476,72,727.6190476,72,-1203.809524,169,-273.3333333,121,727.6190476,72,-849.5238095,115
9,3,"numeric, numeric, binary",mixed,192,11619.04762,4472.380952,5653.333333,,,,,,,,,,,,,,,,,,,,,5244.761905,1709,3851.428571,504,-1923.809524,192,4245.714286,472,-2095.238095,192,-1902.857143,216,-1923.809524,192,-1923.809524,192,-2095.238095,192,-1221.904762,108
9,3,"numeric, numeric, numeric",numeric,71118,3798644.472,909882.9043,1677181.434,,,,,,,,,,,,,,,,,,,,,570145.6867,1216106,511584.2761,95666,608068.8758,41480,841716.3336,56235,647639.5463,34568,704057.6883,35479,986389.9679,53081,860626.8745,49907,664252.671,47874,1047480.054,52236
9,4,"binary, binary, binary, binary",binary,1968,126739.0476,38198.09524,38600,,,,,,,,,,,,,,,,,,,,,-21306.66667,21636,-25234.28571,1968,-25742.85714,1876,-23186.66667,1968,7253.333333,0,10872.38095,176,3249.52381,1968,-7480,1536,7253.333333,0,4525.714286,1968
9,4,"binary, binary, binary, numeric",mixed,2916,179180.9524,65207.61905,73322.85714,,,,,,,,,,,,,,,,,,,,,-30962.85714,31845,-27211.42857,2916,-41960,2508,-31965.71429,2916,-4356.190476,0,9323.809524,348,-3028.571429,1860,-7537.142857,2340,-4356.190476,0,8880,2340
9,4,"binary, numeric, binary, binary",mixed,8804,552178.0952,185589.5238,206945.7143,,,,,,,,,,,,,,,,,,,,,-73430.47619,89041,-52083.80952,7326,-103076.1905,5860,-68453.33333,6936,28427.61905,448,33970.47619,700,-10760.95238,6664,-37858.09524,5452,28427.61905,448,2727.619048,5995
9,4,"binary, numeric, binary, numeric",mixed,2660,158660.9524,64249.52381,75000,,,,,,,,,,,,,,,,,,,,,4421.904762,22708,5151.428571,2939,-23134.28571,1838,-56.19047619,2942,-6855.238095,576,1014.285714,920,-9061.904762,1476,-6395.238095,1534,-6855.238095,576,1581.904762,1179
9,4,"binary, numeric, numeric, binary",mixed,4201,260238.0952,91800,108180,,,,,,,,,,,,,,,,,,,,,1413.333333,34260,12723.80952,3360,-37497.14286,2204,-1100,3095,-2185.714286,1152,-2185.714286,1152,-21400,2539,-18748.57143,2012,-2185.714286,1152,-5820,1509
9,4,"binary, numeric, numeric, numeric",mixed,432,26388.57143,9817.142857,12377.14286,,,,,,,,,,,,,,,,,,,,,11085.71429,3423,10548.57143,648,-3062.857143,384,7264.761905,624,-4529.52381,432,-3878.095238,456,-3323.809524,384,-3310.47619,384,-4529.52381,432,978.0952381,34
9,4,"numeric, binary, binary, binary",mixed,63347,2327330.13,3075666.58,1838929.004,,,,,,,,,,,,,,,,,,,,,1483037.576,514743,240675.5844,36816,197498.0087,15715,1684789.784,5865,284843.7229,10240,1796844.069,612,898084.8485,24872,879075.3247,23661,314591.7749,30720,2949363.983,3355
9,4,"numeric, binary, binary, numeric",mixed,6042,371087.619,135243.8095,154252.381,,,,,,,,,,,,,,,,,,,,,-38048.57143,61814,-27849.52381,6187,-59210.47619,4617,-49200,6174,-7597.142857,288,7765.714286,781,-5639.047619,3186,7344.761905,2640,-7597.142857,288,18720,3147
9,4,"numeric, binary, numeric, binary",mixed,2312,143214.2857,50530.47619,58901.90476,,,,,,,,,,,,,,,,,,,,,-2013.333333,20235,10747.61905,2462,-9916.190476,1503,-1458.095238,2357,7378.095238,576,7378.095238,576,16209.52381,612,13881.90476,627,7378.095238,576,18599.04762,264
9,4,"numeric, binary, numeric, numeric",mixed,432,26520,9685.714286,12216.19048,,,,,,,,,,,,,,,,,,,,,11302.85714,3627,11000,828,91.42857143,432,8151.428571,672,-291.4285714,432,45.71428571,456,91.42857143,432,91.42857143,432,-291.4285714,432,1131.428571,72
9,4,"numeric, numeric, binary, binary",mixed,10619,667752.381,222083.8095,251159.0476,,,,,,,,,,,,,,,,,,,,,-78761.90476,105262,-28117.14286,10590,-77607.61905,6346,-70169.52381,9547,35275.2381,864,42543.80952,1179,3535.238095,6943,8822.857143,3423,35275.2381,864,17309.52381,4511
9,4,"numeric, numeric, binary, numeric",mixed,3195,195634.2857,72137.14286,84055.2381,,,,,,,,,,,,,,,,,,,,,1591.428571,26785,6514.285714,4026,-12407.61905,1872,-3962.857143,3843,-3021.904762,864,1166.666667,1380,-5639.047619,1875,6880.952381,1191,-3021.904762,864,-931.4285714,1291
9,4,"numeric, numeric, numeric, binary",mixed,2817,179471.4286,56620,67815.2381,,,,,,,,,,,,,,,,,,,,,-3778.095238,24247,5814.285714,3148,-7117.142857,1318,-5106.666667,2932,5373.333333,864,5373.333333,864,-932.3809524,1734,7010.47619,880,5373.333333,864,-1134.285714,1056
9,4,"numeric, numeric, numeric, numeric",numeric,393821,20950820.16,6377014.341,11182849.61,,,,,,,,,,,,,,,,,,,,,6121544.111,4048334,5069419.896,421999,3851165.734,183691,5537113.023,310043,2628193.751,157985,3306336.173,168444,5659434.158,201063,4955110.589,210571,2675337.592,187598,5769462.255,167535
10,1,binary,binary,4,260.952381,74.28571429,95.23809524,,,,,,,,,,,,,,,,,,,,,-48.57142857,5,-52.38095238,5,-52.38095238,5,-52.38095238,5,15.23809524,0,15.23809524,0,0,5,-16.19047619,3,15.23809524,0,0,4
10,1,numeric,numeric,383,23847.46559,5765.068866,8196.270046,,,,,,,,,,,,,,,,,,,,,3604.816339,5821,2310.42303,917,2724.315809,360,4341.787629,586,4035.015907,218,4618.551041,207,5022.004448,638,4622.67149,641,4210.851463,386,6099.718757,363
10,2,"binary, binary",binary,96,6245.714286,1800,2201.904762,,,,,,,,,,,,,,,,,,,,,-1067.619048,1103,-1283.809524,120,-1306.666667,106,-1238.095238,120,323.8095238,0,393.3333333,15,-35.23809524,130,-429.5238095,82,323.8095238,0,0,96
10,2,"binary, numeric",mixed,166,8865.38961,3702.943723,3705.010823,,,,,,,,,,,,,,,,,,,,,1303.019481,1220,264.2316017,66,-53.88528139,41,1165.194805,39,115.8441558,8,1727.099567,0,2645.746753,43,663.008658,51,462.54329,24,3390.335498,40
10,2,"numeric, binary",mixed,255,12680.60606,7184.512987,6140.4329,,,,,,,,,,,,,,,,,,,,,3320.995671,2658,634.8051948,225,-337.2294372,88,2719.307359,95,-1249.52381,52,2857.402597,12,4925.919913,83,191.6341991,144,-792.4891775,132,6876.861472,78
10,2,"numeric, numeric",numeric,10356,633746.7834,153805.7392,237870.7158,,,,,,,,,,,,,,,,,,,,,69673.884,228727,49778.47105,25000,56208.91073,9748,89871.99424,17781,85581.47763,6228,96374.55799,6154,108501.2152,15488,95669.78912,15767,88434.73747,9559,123944.6263,9559
10,3,"binary, binary, binary",binary,768,49834.28571,14531.42857,17340.95238,,,,,,,,,,,,,,,,,,,,,-7920,9876,-10436.19048,960,-10746.66667,764,-9601.904762,960,2396.190476,0,3311.428571,198,-443.8095238,1032,-3641.904762,648,2396.190476,0,0,768
10,3,"binary, binary, numeric",mixed,1092,70188.57143,21331.42857,25143.80952,,,,,,,,,,,,,,,,,,,,,-11888.57143,12126,-10671.42857,821,-11598.09524,692,-13013.33333,893,3605.714286,0,4301.904762,152,842.8571429,802,-3594.285714,442,3605.714286,0,1236.190476,576
10,3,"binary, numeric, binary",mixed,850,49302.85714,16233.80952,19506.66667,,,,,,,,,,,,,,,,,,,,,-890.952381,5121,578.0952381,410,-2999.047619,250,-156.1904762,394,3140.952381,0,3490.47619,36,4457.380952,424,3456.190476,288,5699.285714,0,6388.809524,226
10,3,"binary, numeric, numeric",mixed,204,12874.28571,4222.857143,4866.666667,,,,,,,,,,,,,,,,,,,,,-2174.285714,2154,-925.7142857,51,-1557.142857,57,-2265.714286,84,771.4285714,0,771.4285714,0,683.8095238,12,-393.3333333,0,771.4285714,0,683.8095238,0
10,3,"numeric, binary, binary",mixed,6532,305078.6147,198607.0996,152357.2511,,,,,,,,,,,,,,,,,,,,,115865.2814,63157,18415.93074,4375,2954.545455,1788,86669.17749,1402,-39309.52381,1104,88453.93939,150,164003.29,1166,8418.528139,2718,-31804.329,3024,222320.8658,1727
10,3,"numeric, binary, numeric",mixed,734,45096.19048,17562.85714,19000.95238,,,,,,,,,,,,,,,,,,,,,1466.666667,6727,1283.809524,1031,-7509.52381,622,553.3333333,998,-1653.333333,240,-1384.761905,255,-4062.857143,597,-4021.904762,428,-1653.333333,240,-2573.333333,382
10,3,"numeric, numeric, binary",mixed,138,8385.714286,3408.571429,3606.666667,,,,,,,,,,,,,,,,,,,,,546.6666667,1253,381.9047619,272,-1694.285714,145,321.9047619,252,-434.2857143,48,-357.1428571,62,-1163.809524,165,-873.3333333,97,-434.2857143,48,-1238.095238,138
10,3,"numeric, numeric, numeric",numeric,48530,2724235.572,895568.7848,1382323.122,,,,,,,,,,,,,,,,,,,,,632004.2078,554067,511053.8478,59730,447529.6077,27404,567214.8909,43260,396353.7068,22689,446061.2454,23091,722752.2995,32754,606985.6575,39151,416270.3705,34678,712249.3045,27232
10,4,"binary, binary, binary, binary",binary,2048,132590.4762,39051.42857,46345.71429,,,,,,,,,,,,,,,,,,,,,-19820.95238,22528,-28147.61905,2560,-29224.7619,1872,-24524.7619,2560,6110.47619,0,9126.666667,648,-1432.380952,2560,-10055.2381,1536,6110.47619,0,0,2048
10,4,"binary, binary, numeric, binary",mixed,12416,583709.0909,355281.3853,261926.5693,,,,,,,,,,,,,,,,,,,,,232200.8658,81920,46029.43723,0,48834.63203,0,185821.645,0,-32069.26407,0,185821.645,0,333453.6797,0,40948.91775,0,-29219.91342,0,431330.7359,2048
10,4,"binary, numeric, binary, binary",mixed,51534,2474561.212,1534901.645,1158083.463,,,,,,,,,,,,,,,,,,,,,811402.0779,437632,81241.55844,26527,4699.134199,12530,538432.2078,10704,-258790.6494,5568,641947.4459,1450,1239771.342,10002,40445.62771,16329,-233079.8268,15808,1668481.905,14057
10,4,"binary, numeric, numeric, binary",mixed,6410,387374.2857,158347.619,170322.8571,,,,,,,,,,,,,,,,,,,,,15491.42857,53739,15416.19048,5808,-56594.28571,3959,1991.428571,5722,-15996.19048,1728,-12656.19048,1820,-30797.14286,4546,-34700.95238,3445,-15996.19048,1728,-13439.04762,2563
10,4,"binary, numeric, numeric, numeric",mixed,432,26388.57143,11874.28571,11786.66667,,,,,,,,,,,,,,,,,,,,,11085.71429,3132,10228.57143,324,-2914.285714,384,5395.238095,408,-4529.52381,432,-3066.666667,402,-3323.809524,384,-3287.619048,384,-4529.52381,432,-411.4285714,0
10,4,"numeric, binary, binary, binary",mixed,27888,1350057.316,831367.4459,660140.5195,,,,,,,,,,,,,,,,,,,,,376023.2035,251832,20085.54113,23036,-52978.35498,10740,197199.3939,8409,-162575.5844,5120,304584.1558,1674,634808.4848,7016,20278.00866,13788,-123233.5931,15360,865965.1948,6235
10,4,"numeric, binary, numeric, binary",mixed,2670,163474.2857,63131.42857,69286.66667,,,,,,,,,,,,,,,,,,,,,-501.9047619,23398,7949.52381,2228,-21320.95238,1711,-3183.809524,2819,3257.142857,576,3968.571429,687,4264.761905,874,-2305.714286,612,3257.142857,576,5456.190476,32
10,4,"numeric, binary, numeric, numeric",mixed,432,26520,11742.85714,11201.90476,,,,,,,,,,,,,,,,,,,,,11302.85714,3333,10685.71429,504,91.42857143,432,7171.428571,537,-291.4285714,432,317.1428571,429,91.42857143,432,91.42857143,432,-291.4285714,432,-308.5714286,0
10,4,"numeric, numeric, binary, binary",mixed,15022,921476.1905,343727.619,387537.1429,,,,,,,,,,,,,,,,,,,,,-68922.85714,149244,-54481.90476,15829,-137023.8095,8908,-90976.19048,14958,6314.285714,1152,19096.19048,2309,-35971.42857,10633,-48940.95238,5170,6314.285714,1152,-19465.71429,7436
10,4,"numeric, numeric, numeric, binary",mixed,5537,339389.5238,132892.381,142849.5238,,,,,,,,,,,,,,,,,,,,,10206.66667,46760,14161.90476,6234,-35171.42857,3048,-81.9047619,5727,-3931.428571,1728,-1468.571429,2087,-20472.38095,3039,-12740,1974,-3931.428571,1728,-28919.04762,2404
10,4,"numeric, numeric, numeric, numeric",numeric,388176,20745810.43,6851549.177,11856770.81,,,,,,,,,,,,,,,,,,,,,6244740.352,3865565,4824629.328,432315,3970269.715,191607,5145574.931,314372,2489746.141,163237,3171457.931,169068,5539107.224,199288,4818574.077,205448,2540332.728,182254,5687990.228,151890
